116,"Blood, Heart and Circulation",Triglycerides,"Triglycerides are a type of fat found in your blood. Too much of this type of fat may raise the risk of coronary artery disease, especially in women.|A blood test measures your triglycerides along with your cholesterol.  Normal triglyceride levels are below 150. Levels above 200 are high.|Factors that can raise your triglyceride level include||Being overweight|Lack of physical activity|Smoking|Excessive alcohol use|A very high carbohydrate diet|Certain diseases and medicines|Some genetic disorders||You may be able to lower your triglycerides with a combination of losing weight, diet, and exercise. You also may need to take medicine to lower your triglycerides.|NIH: National Heart, Lung, and Blood Institute"
117,"Blood, Heart and Circulation",Aplastic Anemia,"Aplastic anemia is a rare but serious blood disorder.  If you have it, your bone marrow doesn't make enough new blood cells. There are different types, including Fanconi anemia. Causes include||Toxic substances, such as pesticides, arsenic, and benzene|Radiation therapy and chemotherapy for cancer|Certain medicines|Infections such as hepatitis, Epstein-Barr virus, or HIV|Autoimmune disorders|Certain inherited conditions|Pregnancy||In many people, the cause is unknown.|Symptoms include fatigue, weakness, dizziness, and shortness of breath. It can cause heart problems such as an irregular heartbeat, an enlarged heart, and heart failure. You may also have frequent infections and bleeding.|Your doctor will diagnose aplastic anemia based on your medical and family histories, a physical exam, and test results. Once your doctor knows the cause and severity of the condition, he or she can create a treatment plan for you. Treatments include blood transfusions, blood and marrow stem cell transplants, and medicines.|NIH: National Heart, Lung, and Blood Institute"
118,"Blood, Heart and Circulation",Gangrene,"Gangrene is the death of tissues in your body. It happens when a part of your body loses its blood supply.  Gangrene can happen on the surface of the body, such as on the skin, or inside the body, in muscles or organs.  Causes include||Serious injuries|Problems with blood circulation, such as atherosclerosis and peripheral arterial disease|Diabetes||Skin symptoms may include a blue or black color, pain, numbness, and sores that produce a foul-smelling discharge. If the gangrene is internal, you may run a fever and feel unwell, and the area may be swollen and painful.|Gangrene is a serious condition. It needs immediate attention. Treatment includes surgery, antibiotics, and oxygen therapy.  In severe cases an amputation may be necessary."
119,"Blood, Heart and Circulation",Gangrene,"Gangrene is the death of tissues in your body. It happens when a part of your body loses its blood supply.  Gangrene can happen on the surface of the body, such as on the skin, or inside the body, in muscles or organs.  Causes include||Serious injuries|Problems with blood circulation, such as atherosclerosis and peripheral arterial disease|Diabetes||Skin symptoms may include a blue or black color, pain, numbness, and sores that produce a foul-smelling discharge. If the gangrene is internal, you may run a fever and feel unwell, and the area may be swollen and painful.|Gangrene is a serious condition. It needs immediate attention. Treatment includes surgery, antibiotics, and oxygen therapy.  In severe cases an amputation may be necessary."
120,"Blood, Heart and Circulation",Giant Cell Arteritis,"Giant cell arteritis is a disorder that causes inflammation of your arteries, usually in the scalp, neck, and arms. It narrows the arteries, which keeps blood from flowing well. Giant cell arteritis often occurs with another disorder called polymyalgia rheumatica. Both are more common in women than in men. They almost always affect people over the age of 50.|Early symptoms of giant cell arteritis resemble the flu:  fatigue, loss of appetite, and fever. Other symptoms include||Headaches|Pain and tenderness over the temples|Double vision or visual loss, dizziness|Problems with coordination and balance|Pain in your jaw and tongue||Your doctor will make the diagnosis based on your medical history, symptoms, and a physical exam. There is no single test to diagnose giant cell arteritis, but you may have tests that measure inflammation.|Treatment is usually with corticosteroids. Early treatment is important; otherwise there is a risk of permanent vision loss or stroke.  However, when properly treated, giant cell arteritis rarely comes back.|NIH: National Institute of Arthritis and Musculoskeletal and Skin Diseases"
121,"Blood, Heart and Circulation",Granulomatosis with Polyangiitis,"Granulomatosis with polyangiitis (GPA), previously known as Wegener's granulomatosis, is a rare disease. It is a type of vasculitis, or inflammation of the blood vessels. The inflammation limits the flow of blood to important organs, causing damage. It can affect any organ, but it mainly affects the sinuses, nose, trachea (windpipe), lungs, and kidneys. |The cause of GPA is unknown.  It can affect people at any age. Men and women are equally affected. It is more common in whites. Symptoms may include joint pain, weakness, tiredness, and cold symptoms such as a runny nose that doesn't get better. Doctors use blood tests, chest X-rays, and biopsies to diagnose GPA and rule out other causes of the symptoms.|Early treatment is important. Most people improve with medicines to slow or stop the inflammation. |NIH: National Institute of Allergy and Infectious Diseases"
122,"Blood, Heart and Circulation",Leukemia,"Leukemia is cancer of the white blood cells. White blood cells help your body fight infection. Your blood cells form in your bone marrow. In leukemia, the bone marrow produces abnormal white blood cells. These cells crowd out the healthy blood cells, making it hard for blood to do its work.|There are different types of leukemia, including||Acute lymphocytic leukemia|Acute myeloid leukemia|Chronic lymphocytic leukemia|Chronic myeloid leukemia||Leukemia can develop quickly or slowly. Chronic leukemia grows slowly. In acute leukemia, the cells are very abnormal and their number increases rapidly.   Adults can get either type; children with leukemia most often have an acute type.|Some leukemias can often be cured. Other types are hard to cure, but you can often control them. Treatments may include chemotherapy, radiation and stem cell transplantation. Even if symptoms disappear, you might need therapy to prevent a relapse.|NIH: National Cancer Institute"
123,"Blood, Heart and Circulation",Atherosclerosis,"Atherosclerosis is a disease in which plaque builds up inside your arteries. Plaque is a sticky substance made up of fat, cholesterol, calcium, and other substances found in the blood. Over time, plaque hardens and narrows your arteries. That limits the flow of oxygen-rich blood to your body.|Atherosclerosis can lead to serious problems, including||Coronary artery disease. These arteries supply blood to your heart. When they are blocked, you can suffer angina or a heart attack.|Carotid artery disease. These arteries supply blood to your brain. When they are blocked you can suffer a stroke.|Peripheral arterial disease. These arteries are in your arms, legs and pelvis. When they are blocked, you can suffer from numbness, pain and sometimes infections.||Atherosclerosis usually doesn't cause symptoms until it severely narrows or totally blocks an artery. Many people don't know they have it until they have a medical emergency.|A physical exam, imaging, and other diagnostic tests can tell if you have it. Medicines can slow the progress of plaque buildup. Your doctor may also recommend procedures such as angioplasty to open the arteries, or surgery on the coronary or carotid arteries. Lifestyle changes can also help. These include following a healthy diet, getting regular exercise, maintaining a healthy weight, quitting smoking, and managing stress. |NIH: National Heart, Lung, and Blood Institute"
124,"Blood, Heart and Circulation",Cholesterol,"Cholesterol is a waxy, fat-like substance that occurs naturally in all parts of the body. Your body needs some cholesterol to work properly. But if you have too much in your blood, it can combine with other substances in the blood and stick to the walls of your arteries. This is called plaque. Plaque can narrow your arteries or even block them.|High levels of cholesterol in the blood can increase your risk of heart disease. Your cholesterol levels tend to rise as you get older. There are usually no signs or symptoms that you have high blood cholesterol, but it can be detected with a blood test. You are likely to have high cholesterol if members of your family have it, if you are overweight or if you eat a lot of fatty foods.|You can lower your cholesterol by exercising more and eating more fruits and vegetables. You also may need to take medicine to lower your cholesterol.|NIH: National Heart, Lung, and Blood Institute"
125,"Blood, Heart and Circulation",Heart Attack,"Each year over a million people in the U.S. have a heart attack. About half of them die. Many people have permanent heart damage or die because they don't get help immediately. It's important to know the symptoms of a heart attack and call 9-1-1 if someone is having them.  Those symptoms include||Chest discomfort - pressure, squeezing, or pain |Shortness of breath |Discomfort in the upper body -  arms, shoulder, neck, back |Nausea, vomiting, dizziness, lightheadedness, sweating ||These symptoms can sometimes be different in women.|What exactly is a heart attack? Most heart attacks happen when a clot in the coronary artery blocks the supply of blood and oxygen to the heart. Often this leads to an irregular heartbeat - called an arrhythmia - that causes a severe decrease in the pumping function of the heart. A blockage that is not treated within a few hours causes the affected heart muscle to die.|NIH: National Heart, Lung, and Blood Institute"
126,"Blood, Heart and Circulation",Congenital Heart Defects,"A congenital heart defect is a problem with the structure of the heart. It is present at birth. Congenital heart defects are the most common type of birth defect. The defects can involve the walls of the heart, the valves of the heart, and the arteries and veins near the heart. They can disrupt the normal flow of blood through the heart. The blood flow can slow down, go in the wrong direction or to the wrong place, or be blocked completely.|Doctors use a physical exam and special heart tests to diagnose congenital heart defects. They often find severe defects during pregnancy or soon after birth. Signs and symptoms of severe defects in newborns include||Rapid breathing|Cyanosis - a bluish tint to the skin, lips, and fingernails|Fatigue|Poor blood circulation||Many congenital heart defects cause few or no signs and symptoms. They are often not diagnosed until children are older.|Many children with congenital heart defects don't need treatment, but others do. Treatment can include medicines, catheter procedures, surgery, and heart transplants. The treatment depends on the type of the defect, how severe it is, and a child's age, size, and general health.|NIH: National Heart, Lung, and Blood Institute"
127,"Blood, Heart and Circulation",Heart Disease in Women,"In the United States, 1 in 4 women dies from heart disease. The most common cause of heart disease in both men and women is narrowing or blockage of the coronary arteries, the blood vessels that supply blood to the heart itself. This is called coronary artery disease, and it happens slowly over time. It's the major reason people have heart attacks.|Heart diseases that affect women more than men include||Coronary microvascular disease (MVD) - a problem that affects the heart's tiny arteries|Broken heart syndrome - extreme emotional stress leading to severe but often short-term heart muscle failure||The older a woman gets, the more likely she is to get heart disease. But women of all ages should be concerned about heart disease. All women can take steps to prevent  it by practicing healthy lifestyle habits. |NIH: National Heart, Lung, and Blood Institute"
128,"Blood, Heart and Circulation",Heart Diseases,"If you're like most people, you think that heart disease is a problem for others. But heart disease is the number one killer in the U.S. It is also a major cause of disability. There are many different forms of heart disease. The most common cause of heart disease is narrowing or blockage of the coronary arteries, the blood vessels that supply blood to the heart itself. This is called coronary artery disease and |happens slowly over time. It's the major reason people have heart attacks.| Other kinds of heart problems may happen to the valves in the heart, or the heart may not pump well and cause heart failure. Some people are born with heart disease.|You can help reduce your risk of heart disease by taking steps to control factors that put you at greater risk:|| Control your blood pressure| Lower your cholesterol| Don't smoke| Get enough exercise||NIH: National Heart, Lung, and Blood Institute"
129,"Blood, Heart and Circulation",Congenital Heart Defects,"A congenital heart defect is a problem with the structure of the heart. It is present at birth. Congenital heart defects are the most common type of birth defect. The defects can involve the walls of the heart, the valves of the heart, and the arteries and veins near the heart. They can disrupt the normal flow of blood through the heart. The blood flow can slow down, go in the wrong direction or to the wrong place, or be blocked completely.|Doctors use a physical exam and special heart tests to diagnose congenital heart defects. They often find severe defects during pregnancy or soon after birth. Signs and symptoms of severe defects in newborns include||Rapid breathing|Cyanosis - a bluish tint to the skin, lips, and fingernails|Fatigue|Poor blood circulation||Many congenital heart defects cause few or no signs and symptoms. They are often not diagnosed until children are older.|Many children with congenital heart defects don't need treatment, but others do. Treatment can include medicines, catheter procedures, surgery, and heart transplants. The treatment depends on the type of the defect, how severe it is, and a child's age, size, and general health.|NIH: National Heart, Lung, and Blood Institute"
130,"Blood, Heart and Circulation",Heart Diseases--Prevention,"Heart disease is the leading cause of death in the U.S. It is also a major cause of disability. The risk of heart disease increases as you age. You have a greater risk of heart disease if you are a man over age 45 or a woman over age 55. You also are at greater risk if you have a close family member who had heart disease at an early age.| Fortunately, there are many things you can do reduce your chances of getting heart disease. You should || Know your blood pressure and keep it under control| Exercise regularly | Don't smoke | Get tested for diabetes and if you have it, keep it under control| Know your cholesterol and triglyceride levels and keep them under control| Eat a lot of fruits and vegetables | Maintain a healthy weight|"
131,"Blood, Heart and Circulation",Cardiac Rehabilitation,"Cardiac rehabilitation (rehab) is a medically supervised program to help people who have||A heart attack|Angioplasty or coronary artery bypass grafting for coronary heart disease|A heart valve repair or replacement|A heart transplant or a lung transplant|Angina|Heart failure||The goal is to help you return to an active life, and to reduce the risk of further heart problems.  A team of specialists will create a plan for you that includes exercise training, education on heart healthy living, and counseling to reduce stress.  You will learn how to reduce your risk factors, such as high blood pressure, high blood cholesterol, depression, and diabetes. Being overweight or obese, smoking, and not exercising are other risk factors. |NIH: National Heart, Lung, and Blood Institute"
132,"Blood, Heart and Circulation",Heart Failure,"Heart failure is a condition in which the heart can't pump enough blood to meet the body's needs. Heart failure does not mean that your heart has stopped or is about to stop working. It means that your heart is not able to pump blood the way it should. It can affect one or both sides of the heart.|The weakening of the heart's pumping ability causes||Blood and fluid to back up into the lungs|The buildup of fluid in the feet, ankles and legs - called edema|Tiredness and shortness of breath||Common causes of heart failure are coronary artery disease, high blood pressure and diabetes. It is more common in people who are 65 years old or older, African Americans, people who are overweight, and people who have had a heart attack. Men have a higher rate of heart failure than women.|Your doctor will diagnose heart failure by doing a physical exam and heart tests. Treatment includes treating the underlying cause of your heart failure, medicines, and heart transplantation if other treatments fail.|NIH: National Heart, Lung, and Blood Institute"
133,"Blood, Heart and Circulation",Congenital Heart Defects,"A congenital heart defect is a problem with the structure of the heart. It is present at birth. Congenital heart defects are the most common type of birth defect. The defects can involve the walls of the heart, the valves of the heart, and the arteries and veins near the heart. They can disrupt the normal flow of blood through the heart. The blood flow can slow down, go in the wrong direction or to the wrong place, or be blocked completely.|Doctors use a physical exam and special heart tests to diagnose congenital heart defects. They often find severe defects during pregnancy or soon after birth. Signs and symptoms of severe defects in newborns include||Rapid breathing|Cyanosis - a bluish tint to the skin, lips, and fingernails|Fatigue|Poor blood circulation||Many congenital heart defects cause few or no signs and symptoms. They are often not diagnosed until children are older.|Many children with congenital heart defects don't need treatment, but others do. Treatment can include medicines, catheter procedures, surgery, and heart transplants. The treatment depends on the type of the defect, how severe it is, and a child's age, size, and general health.|NIH: National Heart, Lung, and Blood Institute"
134,"Blood, Heart and Circulation",Heart Valve Diseases,"Your heart has four valves. Normally, these valves open to let blood flow through or out of your heart, and then shut to keep it from flowing backward. But sometimes they don't work properly. If they don't, you could have||Regurgitation - when blood leaks back through the valve in the wrong direction|Mitral valve prolapse - when one of the valves, the mitral valve, has floppy flaps and doesn't close tightly. It's one of the most common heart valve conditions. Sometimes it causes regurgitation.|Stenosis - when the valve doesn't open enough and blocks blood flow||Valve problems can be present at birth or caused by infections, heart attacks, or heart disease or damage. The main sign of heart valve disease is an unusual heartbeat sound called a heart murmur. Your doctor can hear a heart murmur with a stethoscope. But many people have heart murmurs without having a problem. Heart tests can show if you have a heart valve disease. Some valve problems are minor and do not need treatment. Others might require medicine, medical procedures, or surgery to repair or replace the valve.|NIH: National Heart, Lung, and Blood Institute"
135,"Blood, Heart and Circulation",Heart Surgery,"Heart surgery can correct problems with the heart if other treatments haven't worked or can't be used. The most common type of heart surgery for adults is coronary artery bypass grafting (CABG). During CABG, a healthy artery or vein from the body is connected, or grafted, to a blocked coronary (heart) artery.|Doctors also use heart surgery to||Repair or replace heart valves, which control blood flow through the heart|Repair abnormal or damaged structures in the heart|Implant medical devices that help control the heartbeat or support heart function and blood flow|Replace a damaged heart with a healthy heart from a donor|Treat heart failure and coronary heart disease| Control abnormal heart rhythms||Heart surgery has risks, even though its results often are excellent. Risks include bleeding, infection, irregular heartbeats, and stroke. The risk is higher if you are older or a woman. The risk is also higher if you have other diseases or conditions, such as diabetes, kidney disease, lung disease, or peripheral arterial disease.|NIH: National Heart, Lung, and Blood Institute"
136,"Blood, Heart and Circulation",Heart Transplantation,"A heart transplant removes a damaged or diseased heart and replaces it with a healthy one. The healthy heart comes from a donor who has died. It is the last resort for people with heart failure when all other treatments have failed. The heart failure might have been caused by coronary heart disease, damaged heart valves or heart muscles, congenital heart defects, or viral infections of the heart.|Although heart transplant surgery is a life-saving measure, it has many risks. Careful monitoring, treatment, and regular medical care can prevent or help manage some of these risks.|After the surgery, most heart transplant patients can return to their normal levels of activity. However, fewer than 30 percent return to work for many different reasons.|NIH: National Heart, Lung, and Blood Institute"
137,"Blood, Heart and Circulation",Heart Valve Diseases,"Your heart has four valves. Normally, these valves open to let blood flow through or out of your heart, and then shut to keep it from flowing backward. But sometimes they don't work properly. If they don't, you could have||Regurgitation - when blood leaks back through the valve in the wrong direction|Mitral valve prolapse - when one of the valves, the mitral valve, has floppy flaps and doesn't close tightly. It's one of the most common heart valve conditions. Sometimes it causes regurgitation.|Stenosis - when the valve doesn't open enough and blocks blood flow||Valve problems can be present at birth or caused by infections, heart attacks, or heart disease or damage. The main sign of heart valve disease is an unusual heartbeat sound called a heart murmur. Your doctor can hear a heart murmur with a stethoscope. But many people have heart murmurs without having a problem. Heart tests can show if you have a heart valve disease. Some valve problems are minor and do not need treatment. Others might require medicine, medical procedures, or surgery to repair or replace the valve.|NIH: National Heart, Lung, and Blood Institute"
138,"Blood, Heart and Circulation",Vascular Diseases,"The vascular system is the body's network of blood vessels. It includes the arteries, veins and capillaries that carry blood to and from the heart. Problems of the vascular system are common and can be serious. Arteries can become thick and stiff, a problem called atherosclerosis. Blood clots can clog vessels and block blood flow to the heart or brain. Weakened blood vessels can burst, causing bleeding inside the body. |You are more likely to have vascular disease as you get older. Other factors that make vascular disease more likely include|| Family history of vascular or heart diseases| Pregnancy| Illness or injury | Long periods of sitting or standing still| Any condition that affects the heart and blood vessels, such as diabetes or high cholesterol | Smoking | Obesity ||Losing weight, eating healthy foods, being active and not smoking can help vascular disease. Other treatments include medicines and surgery."
139,"Blood, Heart and Circulation",Blood Disorders,"Your blood is living tissue made up of liquid and solids. The liquid part, called plasma, is made of water, salts and protein. Over half of your blood is plasma. The solid part of your blood contains red blood cells, white blood cells and platelets.|Blood disorders affect one or more parts of the blood and prevent your blood from doing its job.  They can be acute or chronic. Many blood disorders are inherited. Other causes include other diseases, side effects of medicines, and a lack of certain nutrients in your diet.|Types of blood disorders include||Platelet disorders, excessive clotting, and bleeding problems, which affect how your blood clots|Anemia, which happens when your blood does not carry enough oxygen to the rest of your body|Cancers of the blood, such as leukemia and myeloma|Eosinophilic disorders, which are problems with one type of white blood cell.|"
140,"Blood, Heart and Circulation",Bleeding,"Bleeding is the loss of blood.  It can happen inside or outside the body. Bleeding can be a reaction to a cut or other wound.  It can also result from an injury to internal organs.|There are many situations in which you might bleed. A bruise is bleeding under the skin. Some strokes are caused by bleeding in the brain. Other bleeding, such as gastrointestinal bleeding, coughing up blood, or vaginal bleeding, can be a symptom of a disease.|Normally, when you bleed, your blood forms clots to stop the bleeding.  Severe bleeding may require first aid or a trip to the emergency room. If you have a bleeding disorder, your blood does not form clots normally."
141,"Blood, Heart and Circulation",Sickle Cell Anemia,"Sickle cell anemia is a disease in which your body produces abnormally shaped red blood cells. The cells are shaped like a crescent or sickle. They don't last as long as normal, round red blood cells. This leads to anemia. The sickle cells also get stuck in blood vessels, blocking blood flow. This can cause pain and organ damage.|A genetic problem causes sickle cell anemia. People with the disease are born with two sickle cell genes, one from each parent.  If you only have one sickle cell gene, it's called sickle cell trait. About 1 in 12 African Americans has sickle cell trait.|The most common symptoms are pain and problems from anemia. Anemia can make you feel tired or weak. In addition, you might have shortness of breath, dizziness, headaches, or coldness in the hands and feet. |A blood test can show if you have the trait or anemia.  Most states test newborn babies as part of their newborn screening programs.|Sickle cell anemia has no widely available cure. Treatments can help relieve symptoms and lessen complications.  Researchers are investigating new treatments such as blood and marrow stem cell transplants, gene therapy, and new medicines.|NIH: National Heart, Lung, and Blood Institute"
142,"Blood, Heart and Circulation",Rh Incompatibility,"There are four major blood types: A, B, O, and AB. The types are based on substances on the surface of the blood cells. Another blood type is called Rh. Rh factor is a protein on red blood cells.  Most people are Rh-positive; they have Rh factor.  Rh-negative people don't have it.  Rh factor is inherited though genes.|When you're pregnant, blood from your baby can cross into your bloodstream, especially during delivery. If you're Rh-negative and your baby is Rh-positive, your body will react to the baby's blood as a foreign substance.  It will create antibodies (proteins) against the baby's blood. These antibodies usually don't cause problems during a first pregnancy.|But Rh incompatibility may cause problems in later pregnancies, if the baby is Rh-positive. This is because the antibodies stay in your body once they have formed.  The antibodies can cross the placenta and attack the baby's red blood cells.  The baby could get Rh disease, a serious condition that can cause a serious type of anemia.|Blood tests can tell whether you have Rh factor and whether your body has made antibodies. Injections of a medicine called Rh immune globulin can keep your body from making Rh antibodies. It helps prevent the problems of Rh incompatibility.  If treatment is needed for the baby, it can include supplements to help the body to make red blood cells and blood transfusions.|NIH: National Heart, Lung, and Blood Institute"
143,"Blood, Heart and Circulation",Hemophilia,"Hemophilia is a rare disorder in which the blood does not clot normally.  It is usually inherited. Hemophilia usually occurs in males.|If you have hemophilia, you have little or no clotting factor. Clotting factor is a protein needed for normal blood clotting. Without it, you may bleed for a long time after an injury or accident. You also may bleed into your knees, ankles, and elbows. Bleeding in the joints causes pain and, if not treated, can lead to arthritis. Bleeding in the brain, a very serious complication of hemophilia, requires emergency treatment.|The main symptoms of hemophilia are excessive bleeding and easy bruising. Blood tests can tell if you have it.  The main treatment is injecting the missing clotting factor into the bloodstream. You may need it on a regular basis, or just when bleeding occurs.|NIH: National Heart, Lung, and Blood Institute"
144,"Blood, Heart and Circulation",Bleeding,"Bleeding is the loss of blood.  It can happen inside or outside the body. Bleeding can be a reaction to a cut or other wound.  It can also result from an injury to internal organs.|There are many situations in which you might bleed. A bruise is bleeding under the skin. Some strokes are caused by bleeding in the brain. Other bleeding, such as gastrointestinal bleeding, coughing up blood, or vaginal bleeding, can be a symptom of a disease.|Normally, when you bleed, your blood forms clots to stop the bleeding.  Severe bleeding may require first aid or a trip to the emergency room. If you have a bleeding disorder, your blood does not form clots normally."
145,"Blood, Heart and Circulation",Hemorrhagic Stroke,"A stroke is a medical emergency. There are two types - ischemic and hemorrhagic. Hemorrhagic stroke is the less common type. It happens when a blood vessel breaks and bleeds into the brain. Within minutes, brain cells begin to die. Causes include a bleeding aneurysm, an arteriovenous malformation (AVM), or an artery wall that breaks open.|Symptoms of stroke are||Sudden numbness or weakness of the face, arm or leg (especially on one side of the body)|Sudden confusion, trouble speaking or understanding speech|Sudden trouble seeing in one or both eyes|Sudden trouble walking, dizziness, loss of balance or coordination|Sudden severe headache with no known cause||It is important to treat strokes as quickly as possible. With a hemorrhagic stroke, the first steps are to find the cause of bleeding in the brain and then control it.  Surgery may be needed.  Post-stroke rehabilitation can help people overcome disabilities caused by stroke damage.|National Institute of Neurological Disorders and Stroke"
146,"Blood, Heart and Circulation",High Blood Pressure,"Blood pressure is the force of your blood pushing against the walls of your arteries. Each time your heart beats, it pumps blood into the arteries. Your blood pressure is highest when your heart beats, pumping the blood. This is called systolic pressure. When your heart is at rest, between beats, your blood pressure falls. This is called diastolic pressure. |Your blood pressure reading uses these two numbers. Usually the systolic number comes before or above the diastolic number. A reading of||119/79 or lower is normal blood pressure|140/90 or higher is high blood pressure|Between 120 and 139 for the top number, or between 80 and 89 for the bottom number is called prehypertension. Prehypertension means you may end up with high blood pressure, unless you take steps to prevent it.||High blood pressure usually has no symptoms, but it can cause serious problems such as stroke, heart failure, heart attack and kidney failure.|You can control high blood pressure through healthy lifestyle habits such as exercise and the DASH diet and taking medicines, if needed. |NIH: National Heart, Lung, and Blood Institute"
147,"Blood, Heart and Circulation",Blood Pressure Medicines,"High blood pressure, also called hypertension, usually has no symptoms. But it can cause serious problems such as stroke, heart failure, heart attack and kidney failure. If you cannot control your high blood pressure through lifestyle changes such as losing weight and reducing sodium in your diet, you may need medicines.|Blood pressure medicines work in different ways to lower blood pressure. Some remove extra fluid and salt from the body. Others slow down the heartbeat or relax and widen blood vessels. Often, two or more medicines work better than one. |NIH: National Heart, Lung, and Blood Institute"
148,"Blood, Heart and Circulation",Cholesterol,"Cholesterol is a waxy, fat-like substance that occurs naturally in all parts of the body. Your body needs some cholesterol to work properly. But if you have too much in your blood, it can combine with other substances in the blood and stick to the walls of your arteries. This is called plaque. Plaque can narrow your arteries or even block them.|High levels of cholesterol in the blood can increase your risk of heart disease. Your cholesterol levels tend to rise as you get older. There are usually no signs or symptoms that you have high blood cholesterol, but it can be detected with a blood test. You are likely to have high cholesterol if members of your family have it, if you are overweight or if you eat a lot of fatty foods.|You can lower your cholesterol by exercising more and eating more fruits and vegetables. You also may need to take medicine to lower your cholesterol.|NIH: National Heart, Lung, and Blood Institute"
149,"Blood, Heart and Circulation",Eosinophilic Disorders,"Eosinophils are a type of white blood cell. They help fight off infections and play a role in your body's immune response.  They can also build up and cause inflammation.|Normally your blood doesn't have a large number of eosinophils.  Your body may produce more of them in response to||Allergic disorders|Skin conditions|Parasitic and fungal infections|Autoimmune diseases|Some cancers|Bone marrow disorders||In some conditions, the eosinophils can move outside the bloodstream and build up in organs and tissues. Treatment of the problem depends on the cause."
150,"Blood, Heart and Circulation",Cholesterol,"Cholesterol is a waxy, fat-like substance that occurs naturally in all parts of the body. Your body needs some cholesterol to work properly. But if you have too much in your blood, it can combine with other substances in the blood and stick to the walls of your arteries. This is called plaque. Plaque can narrow your arteries or even block them.|High levels of cholesterol in the blood can increase your risk of heart disease. Your cholesterol levels tend to rise as you get older. There are usually no signs or symptoms that you have high blood cholesterol, but it can be detected with a blood test. You are likely to have high cholesterol if members of your family have it, if you are overweight or if you eat a lot of fatty foods.|You can lower your cholesterol by exercising more and eating more fruits and vegetables. You also may need to take medicine to lower your cholesterol.|NIH: National Heart, Lung, and Blood Institute"
151,"Blood, Heart and Circulation",Triglycerides,"Triglycerides are a type of fat found in your blood. Too much of this type of fat may raise the risk of coronary artery disease, especially in women.|A blood test measures your triglycerides along with your cholesterol.  Normal triglyceride levels are below 150. Levels above 200 are high.|Factors that can raise your triglyceride level include||Being overweight|Lack of physical activity|Smoking|Excessive alcohol use|A very high carbohydrate diet|Certain diseases and medicines|Some genetic disorders||You may be able to lower your triglycerides with a combination of losing weight, diet, and exercise. You also may need to take medicine to lower your triglycerides.|NIH: National Heart, Lung, and Blood Institute"
152,"Blood, Heart and Circulation",High Blood Pressure,"Blood pressure is the force of your blood pushing against the walls of your arteries. Each time your heart beats, it pumps blood into the arteries. Your blood pressure is highest when your heart beats, pumping the blood. This is called systolic pressure. When your heart is at rest, between beats, your blood pressure falls. This is called diastolic pressure. |Your blood pressure reading uses these two numbers. Usually the systolic number comes before or above the diastolic number. A reading of||119/79 or lower is normal blood pressure|140/90 or higher is high blood pressure|Between 120 and 139 for the top number, or between 80 and 89 for the bottom number is called prehypertension. Prehypertension means you may end up with high blood pressure, unless you take steps to prevent it.||High blood pressure usually has no symptoms, but it can cause serious problems such as stroke, heart failure, heart attack and kidney failure.|You can control high blood pressure through healthy lifestyle habits such as exercise and the DASH diet and taking medicines, if needed. |NIH: National Heart, Lung, and Blood Institute"
153,"Blood, Heart and Circulation",Pulmonary Hypertension,"Pulmonary hypertension (PH) is high blood pressure in the arteries to your lungs. It is a serious condition. If you have it, the blood vessels that carry blood from your heart to your lungs become hard and narrow. Your heart has to work harder to pump the blood through. Over time, your heart weakens and cannot do its job and you can develop heart failure. |Symptoms of PH  include||Shortness of breath during routine activity, such as climbing two flights of stairs|Tiredness|Chest pain|A racing heartbeat|Pain on the upper right side of the abdomen|Decreased appetite||As PH worsens, you may find it hard to do any physical activities.|There are two main kinds of PH. One runs in families or appears for no known reason. The other kind is related to another condition, usually heart or lung disease. |There is no cure for PH. Treatments can control symptoms.  They involve treating the heart or lung disease, medicines, oxygen, and sometimes lung transplantation.|NIH: National Heart, Lung, and Blood Institute"
154,"Blood, Heart and Circulation",Triglycerides,"Triglycerides are a type of fat found in your blood. Too much of this type of fat may raise the risk of coronary artery disease, especially in women.|A blood test measures your triglycerides along with your cholesterol.  Normal triglyceride levels are below 150. Levels above 200 are high.|Factors that can raise your triglyceride level include||Being overweight|Lack of physical activity|Smoking|Excessive alcohol use|A very high carbohydrate diet|Certain diseases and medicines|Some genetic disorders||You may be able to lower your triglycerides with a combination of losing weight, diet, and exercise. You also may need to take medicine to lower your triglycerides.|NIH: National Heart, Lung, and Blood Institute"
155,"Blood, Heart and Circulation",Low Blood Pressure,"You've probably heard that high blood pressure is a problem. Sometimes blood pressure that is too low can also cause problems.|Blood pressure is the force of your blood pushing against the walls of your arteries. Each time your heart beats, it pumps out blood into the arteries. Your blood pressure is highest when your heart beats, pumping the blood. This is called systolic pressure. When your heart is at rest, between beats, your blood pressure falls. This is the diastolic pressure. Your blood pressure reading uses these two numbers. Usually they're written one above or before the other, such as 120/80. If your blood pressure reading is 90/60 or lower, you have low blood pressure. |Some people have low blood pressure all the time. They have no symptoms and their low readings are normal for them. In other people, blood pressure drops below normal because of a medical condition or certain medicines. Some people may have symptoms of low blood pressure when standing up too quickly.  Low blood pressure is a problem only if it causes dizziness, fainting or in extreme cases, shock. |NIH: National Heart, Lung, and Blood Institute"
